"Probe set ID"	"GeneSymbol"	"1,1-DICHLOROETHENE_600ppm_1d"	"1,1-DICHLOROETHENE_600ppm_3d"	"1,1-DICHLOROETHENE_600ppm_5d"
"GE16349"	NA	0.587066283333334	0.17494405	-0.171585992307693
"GE16350"	NA	1.24245200666667	-0.94819495	0.189726266666667
"GE16352"	"Cks1l"	-0.1464528	-0.103774333333332	-0.122309307692307
"GE16353"	"Sit1"	1.96297062333333	-0.180211433333334	1.15833953846154
"GE16355"	NA	0.206640513333333	-0.648544166666666	0.214002041025641
"GE16357"	NA	1.06906421333333	0.397729258333333	0.422934166666667
"GE16359"	NA	0.525059426666667	-0.339809525	0.332901346153846
"GE16360"	NA	1.16802390333333	-0.255924316666666	0.137618315384615
"GE16361"	"Morc2"	-0.00286379000000014	-0.565521858333334	-0.106621833333333
"GE16362"	NA	0.157439283333334	0.172667916666667	0.247905338461539
"GE16364"	"Polr2i"	0.790934283333334	-0.145634208333334	0.243645307692308
"GE16367"	"Aak1"	0.33558991	0.16528905	0.0610626846153846
"GE16368"	"LOC100910454"	-0.856131046666667	-0.205360083333333	-0.825210384615384
"GE16371"	"Fndc3b"	-1.40230346666667	-0.4487277	-1.51403996923077
"GE16373"	"Prpf39"	-0.117944433333331	0.435302083333333	0.108548717948718
"GE16374"	NA	0.296034173333333	0.217807883333333	0.161509710256411
"GE16375"	NA	-0.88658127	-0.226977383333333	-0.992830051282051
"GE16378"	"RGD1305627"	1.01223346333333	0.0748470750000001	0.633439184615384
"GE16379"	"Prodh"	-0.491547666666666	-0.622836541666667	0.673187932307693
"GE16381"	"Zfp592"	-1.30749024	0.948317	0.252982638461539
"GE16387"	"Gdpd1"	-0.0615443366666675	0.897285983333333	0.314035556410256
"GE16388"	NA	-0.04244373	0.4601144	0.605513702564102
"GE16389"	"Crim1"	0.105954590000001	-0.5168025	0.739851741025641
"GE16392"	NA	1.22785538333333	-0.0664356083333333	0.109257205128205
"GE16394"	"Mob1a"	0.466917366666666	-0.515219725	0.186366805128205
"GE16395"	"Spast"	-1.18325656333333	0.266339391666667	-0.721487941025641
"GE16396"	NA	0.109924163333334	0.684955716666666	0.0439899743589747
"GE16397"	NA	0.458626850000001	0.0147818500000003	-0.215417374358974
"GE16399"	"Fam32a"	0.60499086	-0.116490925	-0.0996513230769231
"GE16400"	NA	-1.34372166	0.332280116666667	-1.17407108461538
"GE16401"	NA	1.09832950333333	0.0912409500000004	0.370245915384615
"GE16402"	"Ckap4"	0.769956986666667	-0.180690741666667	-0.278358892307693
"GE16403"	"Acap3"	0.799169136666667	-0.620804416666667	0.130871776923077
"GE16404"	"Ythdf2"	0.469165843333334	1.47677198833333	0.419296487179487
"GE16405"	NA	0.415483096	-0.00786753333333312	-0.446024287179487
"GE16411"	NA	0.374316400000001	-0.265372533333334	0.903432294871795
"GE16414"	NA	-1.51208505666667	-0.137225516666667	-0.653644964102564
"GE16415"	"Nudt4"	-1.43755598333333	0.148757291666666	-0.921813102564103
"GE16416"	"Pex11a"	-0.539698363333333	-0.316850949999999	0.172332202564102
"GE16417"	"Myd88"	-0.167472706666667	0.00893453333333394	-0.0590423410256413
"GE16419"	NA	0.108181173333332	-0.337784583333335	0.060891784615384
"GE16420"	"Desi2"	0.519067133333335	-0.0661825	0.403676410256409
"GE16422"	"Dstn"	-2.1466577	0.362250708333333	-1.50638277692308
"GE16423"	NA	0.670252199333335	0.582127	0.875550576923077
"GE16425"	"RGD1308742"	-0.132437700000001	1.68321143333333	0.417296307692308
"GE16426"	"Imp3"	-0.276999033333333	0.255462916666666	0.271137333333334
"GE16427"	"Mtss1"	-0.7646885	0.795846724999999	-0.385209961538463
"GE16428"	"LOC100359613"	0.883912066666667	-0.0519505416666668	0.158035294871794
"GE16430"	NA	0.113726583333333	-0.748570833333333	0.632175102564103
"GE16431"	NA	-0.67033984	0.803394866666666	0.216773006666666
"GE16432"	"LOC100364333"	-0.0823959199999997	-0.166580133333333	0.197262492307693
"GE16435"	"Med30"	-1.23754126666667	0.438752866666666	-0.2679223
"GE16436"	NA	-0.355496046666667	0.667848208333333	-0.454291146153846
"GE16437"	"Cyb561a3"	0.578699513333333	-0.251838341666668	0.0313491794871794
"GE16439"	NA	-1.1982742	0.558419591666667	-0.120686205128205
"GE16441"	NA	-0.65122115	-0.249979416666667	-0.458797238461539
"GE16442"	"Eps8l2"	-0.703324463333334	-0.254352875	-0.093474697435898
"GE16443"	"Mrps18b"	-0.0278417333333323	-0.118657583333333	0.258417602564103
"GE16445"	"LOC100360522"	0.214156633333333	-0.352773291666667	0.258821102564104
"GE16446"	"RGD1562725"	-0.478427633333334	0.746681875	2.92927109897436
"GE16447"	"Rpl23a"	-0.401856916666668	0.405750458333333	-0.131090230769232
"GE16450"	"Cmpk1"	-0.536262783333333	-0.146497666666667	-0.249403666666666
"GE16451"	"Slc39a1"	-0.0405913333333334	-0.00107508333333328	-0.234442025641025
"GE16452"	"Ahcyl1"	-0.90040275	-0.234963	-0.563773205128205
"GE16454"	NA	-1.47491966666667	-0.328221833333334	-0.559496130769231
"GE16455"	"Tusc3"	-2.15624643	0.88628455	-1.08904214615385
"GE16456"	NA	1.01902177666667	0.470481491666668	0.555912641025641
"GE16457"	"LOC499339"	-0.669283699999999	-0.0562457916666652	-0.263281820512821
"GE16461"	"Rnf185"	-0.430665400000001	-0.629510166666666	-0.222809207692308
"GE16462"	NA	0.633093463333333	-0.340175824999999	0.402670630769231
"GE16465"	NA	-1.36227325333333	0.587634475	-0.0696672230769231
"GE16466"	"Car8"	-0.0538352999999994	0.24151925	-0.104988333333334
"GE16467"	"Gmcl1"	-2.09021016333333	-0.0635945666666666	-1.19918035641026
"GE16471"	NA	-0.304860173333333	0.133564133333334	-0.150329487179487
"GE16473"	"Irgm"	-1.34723851666667	-0.439133483333333	-0.336775971794872
"GE16474"	"Tars"	-0.512902716666668	0.0606647916666656	-0.0760992435897432
"GE16475"	"Cmtm3"	-0.0934613099999995	0.013520625	0.165167369230769
"GE16476"	NA	0.213861109333334	0.0869995916666673	-0.682949941025641
"GE16481"	"RGD1565043"	-0.0905290266666663	-0.126822616666667	-0.343569361538461
"GE16485"	"Hyls1"	-0.152222699999999	0.311499983333333	-0.290965179487179
"GE16490"	NA	-0.4903081	-0.319929416666666	-0.195202205128204
"GE16492"	"Lpcat1"	-0.407699623333333	1.010496825	0.0303569717948715
"GE16496"	NA	-0.823505813333333	-0.516256500000001	-0.758964417948718
"GE16498"	"Bzw1"	-0.517363016666668	-0.226715583333332	-0.371036884615384
"GE16502"	NA	0.626874326666666	-0.582230641666667	0.227655107692308
"GE16503"	NA	-0.0603682266666663	-0.376509225000001	0.127105735897436
"GE16505"	"Stim1"	0.787671496666666	-0.4862589	0.689718782051282
"GE16508"	"Dnajc12"	-1.590805	-0.0398689083333341	-0.739940066666668
"GE16509"	NA	0.447330173333333	-0.369224341666667	-0.650816076923077
"GE16513"	"Dlg3"	0.0765979433333328	-0.514541108333334	-0.14870151025641
"GE16514"	NA	-0.0468968366666669	0.189392058333333	-0.174636115384615
"GE16515"	NA	0.228886019999999	0.329662916666666	0.235959961538462
"GE16516"	NA	-1.24919742666667	-0.732207833333334	-0.668655241025641
"GE16517"	NA	-1.06694608666667	0.0991566166666669	-0.660158702564103
"GE16518"	"Trip12"	0.3760929	0.483236533333333	0.306697846153845
"GE16519"	NA	-0.369224446666666	-0.425911608333334	-0.0441103384615382
"GE16520"	"Dcun1d4"	-0.258980993333334	0.441235108333333	-0.180088717948717
"GE16521"	"Numa1"	-0.293678549999999	-0.322201416666667	0.0126861025641016
"GE16522"	NA	-0.900775233333334	0.805228333333334	0.0170509102564118
"GE16523"	"Pds5b"	-0.276358753333333	0.3848899	-0.192086623076923
"GE16525"	NA	0.447734799999999	-0.126585666666667	-2.86620737717949
"GE16528"	NA	-1.82494073	-0.567365	-1.0899592974359
"GE16529"	"Rarres2"	-0.0841815333333322	-0.348582125	0.268239910256412
"GE16530"	NA	-1.17480766666667	-0.251384875000001	-0.727390205128206
"GE16531"	NA	-0.41204085	0.130182808333333	-0.39066358974359
"GE16532"	NA	-0.434409749999999	-0.0662990000000008	-0.414885712820512
"GE16533"	"Brd9"	0.315442666666668	-0.308986458333333	0.854388852307692
"GE16534"	NA	0.903368873333333	-0.304770458333333	1.04010305384615
"GE16535"	"Vps13b"	-0.309816393333334	-0.429618183333333	-0.0832358974358973
"GE16536"	"Znfx1"	-0.169150650000001	-0.587744575	-0.0839086743589741
"GE16537"	"Zfp598"	-0.371847366666666	-0.0136471666666669	-0.0379096282051279
"GE16539"	"Echdc1"	-0.6205371	0.0407390000000003	-0.240173307692309
"GE16540"	NA	0.161515833333334	-0.1293828	0.256571433333333
"GE16541"	NA	-1.33756905333333	-0.390121641666667	1.09524106051282
"GE16542"	NA	0.552692183333333	-0.222363041666666	0.373368058974359
"GE16543"	NA	0.466864633333334	-0.0139022749999995	0.175325771794872
"GE16544"	"Ehd4"	0.876515943333333	-0.46441765	0.529727015384616
"GE16545"	"Aph1a"	-0.592800533333333	-0.199239733333334	-0.0235347769230767
"GE16546"	NA	0.105658999999999	-0.00929174999999915	0.222868833333333
"GE16548"	NA	0.708047776666667	-0.320872641666667	0.494625091282051
"GE16549"	"Slc25a28"	0.203557273333333	0.336560583333333	0.166210133333333
"GE16550"	NA	-1.11720816	0.121041916666666	-0.450957982051282
"GE16551"	NA	-0.168967013333334	0.341933125000001	-0.17684805128205
"GE16552"	"Fos"	-0.946847923333333	1.35932039166667	0.639252856410256
"GE16553"	NA	-0.1418603	-0.437542574999999	-0.459103310256411
"GE16554"	"Pls3"	-1.8635324	0.433443333333333	-0.628732846153845
"GE16555"	"Med19"	0.519846773333334	-0.38075485	0.399555856410256
"GE16557"	"Igsf11"	-0.596030299999999	-0.0178945833333337	-0.49090082051282
"GE16558"	NA	-0.281844566666667	-0.164356416666667	-0.303556679487178
"GE16559"	NA	0.614284593333334	0.500973374999999	0.175258546153846
"GE16560"	NA	-0.343767333333333	0.838461016666667	-2.54869307461538
"GE16561"	"Rnf216"	-0.104170723333333	-0.227926116666667	0.278277910256411
"GE16562"	"Oaf"	-0.299000266666667	0.467461999999999	-0.0287913846153849
"GE16564"	NA	0.10071108	0.430825225	-0.645099325641026
"GE16565"	NA	-1.21501896666667	0.657608541666666	-0.46633708974359
"GE16566"	NA	-0.426164516666667	0.0186218749999991	-0.437589897435897
"GE16567"	"Rabl5"	0.0784085033333333	0.190676541666666	-0.049483476923077
"GE16568"	"Tmem248"	-0.748643016666668	0.406356333333335	-0.255961846153847
"GE16569"	"Mab21l1"	1.952496446	0.193353491666667	0.538202748717949
"GE16570"	NA	-0.129862523333334	0.7198602	0.518439841025641
"GE16571"	"LOC619574"	0.726680333333332	-0.198269833333335	0.36680482051282
"GE16572"	"Tspan6"	-0.662794783333332	1.23309036666667	-0.0040027717948723
"GE16573"	NA	-2.30927192333333	-1.89724058333333	-0.116639808717949
"GE16575"	"Klhdc8a"	-0.0320078600000002	-0.221288808333334	0.578779428205128
"GE16576"	NA	0.300223703333334	0.66587635	0.908830093846154
"GE16577"	NA	0.801719033333333	0.0404504999999986	0.432177897435899
"GE16578"	"Slc22a17"	0.742446766666667	-3.08942627333333	-2.76575609384615
"GE16579"	"Lysmd2"	-1.14617899333333	0.633058241666666	-0.385133312820513
"GE16580"	"Clec9a"	-0.0849233500000004	0.0965460500000006	-0.011327210256411
"GE16581"	NA	-0.703265033333334	-0.317499916666666	-0.382698933333332
"GE16582"	NA	-0.77893302	-0.529960908333334	-0.5745282
"GE16583"	"Ccdc17"	-0.0528203966666663	-0.392897458333334	0.260394253846155
"GE16584"	NA	-1.22887593	-0.210355341666666	-0.714534615384616
"GE16585"	"Vac14"	0.267314956666667	-0.183474758333333	0.284824215384615
"GE16586"	"Cpxm1"	1.35549742333333	0.0317547500000002	0.469541433333333
"GE16587"	"Pum1"	0.0161885933333323	-0.607598149999999	0.372510992307693
"GE16588"	"Swt1"	-0.503277499999999	-0.181350933333333	-0.214374656410256
"GE16589"	"Cdc42ep3"	-2.07063477333333	0.537090058333334	-0.683085084615385
"GE16590"	"Rilpl2"	0.967772861666667	0.449187200000001	0.141195102564101
"GE16591"	NA	-1.68244858333333	0.202688683333333	-0.13357826923077
"GE16592"	"Nup43"	0.019317103333333	-0.2732618	-0.047487376923077
"GE16594"	"Ascc3"	-1.11899963333333	-0.324428416666667	-0.578728784615384
"GE16595"	"Tchp"	0.45543813	-0.439097800000001	0.363609433333333
"GE16596"	NA	0.427774386666667	-0.0330884083333336	0.374984448717949
"GE16597"	"Nup35"	-0.402076916666667	0.0173244999999991	-0.359761025641024
"GE16598"	"Spc25"	-0.306426886666667	1.50211325833333	-1.64057954358974
"GE16599"	NA	0.159183199999999	-0.329381250000001	0.225536846153846
"GE16600"	"Atad2"	-0.487435306666667	0.612518083333335	-0.569629741025641
"GE16601"	"Pcf11"	-0.370412183333334	-0.277135166666667	-0.154828256410257
"GE16603"	NA	-1.22839799333333	-0.390955516666668	-1.07736842307692
"GE16605"	"Nudt16l1"	0.957149516666666	-0.4449345	0.666313474358974
"GE16608"	"Smad1"	-1.18546287	0.680603508333334	-0.509715602564102
"GE16609"	"Gnpnat1"	-1.16620313333333	0.507546083333333	-0.876022897435897
"GE16610"	NA	0.633573119999999	-0.742053141666667	0.389751628205128
"GE16611"	"Slc25a10"	1.23382578666667	-0.504572816666667	-0.272750564102564
"GE16612"	NA	-2.34978695666667	-0.2285247	0.10660356923077
"GE16613"	"Zc3h10"	1.15549476333333	-0.370819416666667	0.51851272051282
"GE16614"	"Mdfic"	0.2403455	-0.382964250000001	0.236723307692307
"GE16615"	NA	0.115195923333333	0.683065108333333	0.55664281025641
"GE16616"	"Aplf"	-0.699939536666666	0.544363150000001	-0.287162576923078
"GE16617"	NA	-0.4375515	-0.0600130833333345	-0.11909456923077
"GE16618"	"Perp"	0.141392266666667	0.78084	0.0378660897435896
"GE16619"	"Rce1"	0.732886633333333	-0.00947099166666554	0.44412124102564
"GE16620"	NA	-0.17097404	-0.227715075	-0.284160194871795
"GE16622"	"Dimt1"	-0.36492126	0.157660841666667	-0.0115779076923079
"GE16623"	NA	0.974250706666667	0.80423185	0.292656597435897
"GE16624"	"Ppapdc2"	0.166142126666667	-0.366599041666667	-0.0593566794871805
"GE16625"	"LOC681367"	-2.73528897666667	-2.95633236666667	0.931969432307692
"GE16626"	"Fkbp11"	0.332636000000001	0.610676166666666	0.459439038461539
"GE16627"	"Cybb"	-0.410442333333332	0.337027166666665	0.867931655384615
"GE16628"	NA	-0.697017583333333	-0.0960561250000005	-0.450726128205128
"GE16630"	NA	1.13512966333333	0.0997949416666675	0.906224038461539
"GE16631"	"Dock8"	-0.9511609	-0.408845550000001	-0.662088425641025
"GE16633"	"Myo1g"	0.246031143333334	0.0244536416666667	0.360408933333333
"GE16634"	NA	-0.427512683333333	-0.00456115833333293	-0.283641648717949
"GE16636"	"Lyn"	0.140096183333333	-0.095617466666666	0.166760725641026
"GE16637"	NA	-1.05118983466667	-6.08536125333333	1.42246223435897
"GE16638"	"LOC500034"	-1.17316575	0.505850808333333	-0.170927923076924
"GE16639"	"Klc2"	0.448527866666666	-0.597994441666668	0.542362792307692
"GE16641"	"Serping1"	0.0342202499999988	-0.490059333333333	0.377379974358973
"GE16642"	"Mpnd"	0.491159150000001	-0.529407916666667	0.20203908974359
"GE16643"	"Thoc2"	-0.82511903	0.0611952166666665	-0.706249520512821
"GE16644"	"Arhgdib"	0.788988066666667	-0.00207783333333289	0.80891246153846
"GE16645"	NA	-0.589989716666667	-0.1969202	-0.993732912820514
"GE16646"	"Fam168a"	-0.991839516666666	-0.408985125	-0.888896166666666
"GE16647"	NA	0.0739189999999983	-0.840439083333331	-0.265494458974359
"GE16648"	"Rsrc1"	-0.79265506	-0.0842798499999997	-0.222075746153847
"GE16649"	NA	0.0279185000000002	-0.445999383333334	-0.00161753076923077
"GE16650"	"Pqlc3"	0.48246098	0.189647266666666	-0.314570661538461
"GE16651"	"Nin"	-0.730995156666667	0.357131041666667	0.00146877692307701
"GE16652"	NA	-1.22914375	-0.225012958333332	-0.13976676923077
"GE16653"	"Ahctf1"	-0.346327200000001	-0.626902166666667	-0.268085615384615
"GE16654"	"Irf5"	0.440748323333334	0.0631541166666665	0.258741669230769
"GE16655"	"Cd302"	-0.5969628	-0.199144916666667	0.156461294871795
"GE16656"	"Pds5b"	-1.29106085	0.240510025	-0.997566382051282
"GE16657"	NA	0.883843033333333	-0.225217208333333	-0.252731623076923
"GE16658"	"Idnk"	0.50081423	0.522809966666666	0.81244688974359
"GE16659"	"Slc15a3"	0.650218990000001	-0.549309733333333	0.525120107692308
"GE16662"	"Ptpla"	-0.522458256666667	-0.295013041666667	-0.299857030769231
"GE16663"	NA	-0.470476700000001	0.296793533333334	0.244063393846154
"GE16664"	NA	-1.14490464333333	1.30337287666667	-0.382069833333333
"GE16665"	NA	0.397766143333333	-0.708866058333333	-0.0182458230769234
"GE16666"	"Gins4"	0.730302036666667	0.282112141666667	0.166535656410256
"GE16667"	"Fmnl1"	0.203725626666666	0.112828716666667	0.212814551282051
"GE16668"	NA	0.161860693333334	0.363134691666667	0.139215594871795
"GE16670"	"Adamtsl2"	1.27011779	0.142581874999999	-0.00433040256410244
"GE16671"	"Arhgap23"	-0.282115303333333	0.757589975	0.0777118923076925
"GE16672"	"Klhl8"	0.162231703333334	-0.476556874999999	0.224659720512821
"GE16674"	"Ifrd2"	0.711447493333333	-0.0548205833333348	0.119547448717949
"GE16675"	NA	1.30614526666667	-0.60620625	0.692061051282051
"GE16676"	"Sh2d4a"	-0.67172727	-0.710153808333334	-0.669066312820513
"GE16677"	NA	-4.02929551	-3.30360761666667	-0.207235631794871
"GE16678"	NA	0.039035366666667	-0.536152833333333	-0.216738974358975
"GE16679"	"B3gnt5"	-0.60383783	-0.0743007000000002	0.0405403461538461
"GE16680"	"Ube4b"	-1.93234850333333	-0.221088108333333	-0.830975346153846
"GE16681"	"Wdfy2"	0.36344785	-0.420682375	0.392381217948717
"GE16682"	NA	-0.772534250000001	-0.373108716666668	-0.185700558974358
"GE16683"	NA	-1.05104773333333	0.237399666666667	-0.36651123076923
"GE16684"	"Gpn1"	0.084305650000001	0.240744875000001	0.367902243589743
"GE16685"	"Mier1"	-0.564259966666667	0.161328875000001	-0.278106397435897
"GE16686"	"LOC681066"	0.010321966666667	-0.767006458333333	0.886401272307693
"GE16688"	"Phf20"	-0.796262433333333	-0.127876608333334	-0.59673248974359
"GE16689"	"Xkr8"	0.216818033333332	-0.266953666666666	0.20750282051282
"GE16690"	NA	0.514500233333333	0.305113041666667	0.594358487179486
"GE16691"	"Gpn2"	0.656120599999999	-0.27749025	0.456947707692306
"GE16693"	NA	0.822494106666667	0.752770074999999	0.673190061538461
"GE16695"	NA	-1.2142136	-0.189790499999999	-0.676699166666667
"GE16696"	"Csrnp1"	0.157450663333334	0.296980666666666	0.16711841025641
"GE16697"	"Wipi2"	0.0570293699999995	0.316267233333333	0.435993087179487
"GE16698"	NA	-0.96283055	0.663053583333333	-0.13372182051282
"GE16699"	NA	0.590772313333333	0.297269753333333	0.399479148717949
"GE16700"	"Prr5l"	0.573484773333333	-0.261316841666667	-0.430798666666667
"GE16701"	"Thap7"	0.57743415	-0.205552391666666	0.50322293076923
"GE16702"	NA	-1.77440298666667	-0.406934475000001	-0.802126617948717
"GE16703"	"RGD1304587"	-0.553543383333333	-0.258831133333334	0.379299838461539
"GE16704"	"Smpd1"	1.94797914433333	0.695710329166666	0.0933645769230775
"GE16706"	"Cc2d1b"	-0.0157093833333324	-0.212900999999999	0.0697266025641028
"GE16707"	"Supt7l"	-0.301463656666666	0.185433638333333	0.0722180051282058
"GE16708"	NA	0.99113562	0.856510118333333	0.258659956410257
"GE16709"	"RGD1305347"	-0.959145052533334	2.18783974333333	-1.19800873564103
"GE16710"	"Lsm10"	0.608245166666666	-0.0879512083333331	0.327800717948717
"GE16711"	"Pms2"	-0.0438581066666668	-0.325372441666667	0.14827322051282
"GE16712"	"Atp6ap2"	-0.237282133333334	-0.0954936666666679	0.0712362692307682
"GE16713"	NA	0.249005316666666	0.49854565	-0.0846830999999995
"GE16714"	"Accs"	0.578585433333333	-0.182520508333334	0.31527245128205
"GE16715"	NA	-0.0348410566666661	-0.529193208333333	0.952142312820512
"GE16716"	"Ndufb7"	-0.103041299999999	0.630466625	0.392471384615384
"GE16717"	"Galm"	0.119330033333334	-2.61405265833333	0.296419871794871
"GE16718"	NA	0.817241096666667	0.738825391666666	0.428945551282052
"GE16719"	"Sphk1"	0.86904451	-0.440877200000001	0.254491828205127
"GE16720"	"FAM120C"	0.985140136666667	0.043557925	0.551795428205128
"GE16721"	NA	0.299503016666668	-0.128303499999999	-0.0557829974358963
"GE16722"	NA	0.587464346666667	0.413743483333333	-0.814770197435897
"GE16723"	"Tmem127"	0.560055153333334	-0.193396641666667	-0.0861713871794869
"GE16724"	"Cd320"	0.686530599999999	-0.269743008333334	0.457345325641027
"GE16725"	"Wbp5"	-0.443329050000001	0.330454249999999	-0.278616628205128
"GE16726"	"Rps6ka2"	1.24729089	-0.264523283333333	-0.124998056410256
"GE16727"	"Ppp1r7"	0.505611036666666	-0.347143166666667	0.169790166666667
"GE16728"	"Mertk"	-0.293535593333333	0.127722358333333	-0.238415302564103
"GE16729"	"Dennd6a"	0.713566383333333	0.511515375	0.542438502564101
"GE16730"	NA	0.190618276666666	0.607833225	0.396860051282051
"GE16731"	NA	0.0341118233333333	-0.448821366666666	-0.159493712820513
"GE16733"	"Abhd11"	0.202606383333333	-2.50712518333333	0.504011630769231
"GE16734"	"Msrb2"	-0.0750752499999994	-0.277969833333334	0.249885717948718
"GE16735"	"Gemin6"	-0.496940833333333	0.290884416666668	-0.341343512820513
"GE16736"	"Srr"	-1.05546426666667	0.171410708333333	-0.952169192307691
"GE16737"	NA	-0.235162771666666	-0.138072325	-0.988403207692308
"GE16738"	"Poc1a"	0.906043550000001	-0.102719075	0.980183574358974
"GE16740"	NA	-0.78954435	-0.0715710416666653	-0.537826846153846
"GE16741"	NA	1.23127489333333	0.779983291666667	0.578596530769231
"GE16743"	"Ubl4a"	0.6060464	-0.342201791666666	0.544188397435896
"GE16744"	"LOC100912594"	-2.16689889666667	0.414449716666667	-1.38100331538462
"GE16745"	"Retsat"	-0.382478083333332	-0.818457125	0.201610153846154
"GE16746"	NA	-0.709674446666667	0.125741908333333	-0.398055520512821
"GE16747"	NA	-0.323569816666668	0.81401995	-0.990989441025642
"GE16748"	NA	-0.83220459	0.294117866666666	-0.139281661538462
"GE16749"	"Isy1"	0.802509949999999	-0.0392612500000009	0.720692343589745
"GE16750"	NA	-0.218226566666665	-0.459111	-0.120176794871796
"GE16751"	NA	-0.620577526666667	-0.489821366666666	-0.492181117948718
"GE16753"	NA	1.16223673333333	-0.0178694583333332	0.784693628205128
"GE16754"	NA	0.0707072233333337	-0.158211241666667	-0.613485482051282
"GE16755"	NA	-0.0615064166666652	-0.650685200000002	-2.46060176179487
"GE16756"	"Tbc1d9b"	0.0526643666666651	-0.30763	-0.102165064102564
"GE16757"	NA	1.20158353333333	0.267553916666666	0.642047589743589
"GE16758"	"Mrps12"	0.616758066666666	-0.0572526250000003	0.365991128205128
"GE16760"	"Gpx8"	0.4189721	1.081112005	0.136461582051282
"GE16761"	"RGD1562618"	0.0317733866666665	-0.39481305	0.433081566666667
"GE16762"	"Sclt1"	-0.247663976666667	0.155737875	-0.253139635897436
"GE16763"	"C1qtnf3"	0.741806066666666	-0.499293166666666	-0.124393188205128
"GE16764"	NA	0.397728392666666	0.0734321916666669	0.276866879487179
"GE16766"	"Slc19a2"	-1.27430316666667	0.0923837499999998	-0.67326446153846
"GE16767"	NA	-0.751678483333334	0.137927166666666	-0.0999013076923081
"GE16768"	NA	0.372945319999999	-0.205231216666667	0.686654187179488
"GE16769"	NA	0.290176883333332	0.377600346666668	0.194037717948719
"GE16770"	"Yipf4"	-2.63923421333333	0.696408775000001	-1.60630111025641
"GE16771"	"Dus2"	0.349882153333333	-0.28765665	0.475430641025641
"GE16772"	NA	-0.94430451	0.108138775	-0.352477007692308
"GE16773"	NA	0.119985683333334	-0.710450450000001	0.187400143589743
"GE16774"	NA	-1.2579839	-0.314834808333334	0.239228923589744
"GE16775"	NA	0.47081764	-0.520694241666666	0.473481894871796
"GE16777"	"mrpl11"	0.209370433333333	0.217732874999999	0.228003846153845
"GE16778"	"Spop"	0.0098877333333327	0.0703297083333343	0.493345999999999
"GE16779"	NA	-0.273769203333333	-0.173532533333333	0.142691318205128
"GE16780"	"Cpsf3"	0.172146033333334	0.0428423333333328	0.117501102564104
"GE16781"	"Tfrc"	-1.13290791666667	-0.239643416666667	-0.558546999999999
"GE16783"	"Aff3"	-0.426316923333333	-0.930215708333333	-0.736260256410256
"GE16784"	"Peli1"	-0.5787643	0.0143934583333341	-0.0436902564102564
"GE16785"	"Fcgr1a"	0.198648473333334	0.106690166666667	0.168177874358973
"GE16786"	NA	-1.68510627	0.550943933333333	-0.926984602564102
"GE16788"	NA	0.22943742	-0.42538398	-0.132303441025641
"GE16789"	"Rprd1b"	-0.698495783333335	-0.314847158333334	-0.358024623076925
"GE16790"	"Fam180a"	1.21987529333333	0.299681825	-0.0600108769230765
"GE16791"	"Lck"	0.170209756666666	-0.310514416666667	0.128084282051282
"GE16792"	NA	-0.191980706666667	-1.28806518666667	-1.17901972333333
"GE16793"	"Znhit3"	-0.426890466666668	0.256891933333334	-0.28349808974359
"GE16794"	NA	-0.635194633333333	-0.71643545	-0.351689082051283
"GE16795"	"Cmtm8"	0.0920218999999989	0.462315208333333	-0.103796153846154
"GE16796"	"Ssh3"	0.191147933333333	-0.3605776	-0.0958779564102565
"GE16797"	NA	-1.13255356666667	0.197524733333333	-0.554509576923078
"GE16798"	NA	0.453165713333333	-0.462194241666666	0.367218092307692
"GE16799"	NA	0.713981666666667	0.599941124999999	0.432797320512821
"GE16800"	"Heph"	-0.960996916666666	0.660908058333333	-0.360264007692308
"GE16801"	NA	-1.10473275	0.642656575	-1.41953853846154
"GE16802"	NA	0.139093663333333	0.242598716666667	-0.319589851282052
"GE16803"	NA	0.0535576633333337	-0.270360375	0.270259758974359
"GE16804"	NA	0.593191213333333	-0.0228066250000003	0.156285497435897
"GE16805"	"Afap1l1"	0.864588983333333	0.107816825	-0.373461946153847
"GE16806"	"Tnfsf12"	0.412945350000001	1.31256683333333	1.17209219230769
"GE16807"	"Pgp"	0.448759583333334	-0.189797083333334	-0.0124937051282057
"GE16808"	NA	-1.35378066666667	0.483788875	-0.863455500000001
"GE16809"	"Yme1l1"	-0.8202272	-0.267272583333334	-0.427372525641026
"GE16810"	"Krt7"	1.03029730333333	-0.26139945	-0.0745167512820508
"GE16811"	"Apbb2"	0.887429276666666	-0.395818108333334	0.389933987179488
"GE16813"	NA	-1.15159036666667	-0.256603083333335	-0.612360669230769
"GE16814"	NA	-1.27167389	0.0988808916666661	-0.432801743589743
"GE16815"	"Olfml1"	0.44449188	-0.0442053250000001	-0.0142358128205133
"GE16816"	"Zfp830"	-0.0323699999999985	-0.324944333333335	-0.136647102564101
"GE16817"	NA	-2.46481420666667	0.137058825	-1.17164750512821
"GE16819"	NA	-0.894348026666667	0.129798641666667	-0.613030425641026
"GE16820"	"Prpf38b"	-0.873873100000001	0.683448541666667	-0.280113179487179
"GE16823"	"Zc4h2"	-0.859351773333334	-0.229776941666667	0.263668607692308
"GE16824"	"Eri1"	-0.69887945	0.364900783333333	-0.160978666666665
"GE16826"	NA	0.346286033333334	-0.715330250000001	0.720462025641025
"GE16827"	"RGD1563888"	0.465559900000001	-0.528612683333334	0.909971756410258
